title,video_id,video_url,published_date,thumbnail_url,view_count,like_count,comment_count,duration_hms,duration_sec,channel_name,channel_id,subscriber_count,categories,tags,uploader_url,description,error
"[#모두의주방] ""사실 처음에는..."" 한국에서 재데뷔한다고 했을 때 사쿠라 부모님의 반응😯 | #티전드",npi1xT5l8rk,https://www.youtube.com/watch?v=npi1xT5l8rk,2025-09-26,https://i.ytimg.com/vi/npi1xT5l8rk/maxresdefault.jpg,631.0,7.0,,17:33,1053.0,tvN D ENT,UCsRIHt5FkbGc6cQtCxt-ufA,5230000.0,['Entertainment'],"['강호동', '곽동연', '모두의주방', '모두의주방1화', '모두의주방다시보기', '사쿠라', '이청아', '티비엔레전드', '티빙에서스트리밍', '티전드', '황광희']",https://www.youtube.com/@tvNDENT,"티빙에서 스트리밍 : https://tving.onelink.me/xHqC/30a78d6f

#티전드 #모두의주방 #tvN 

we’re :DIGGLE family

#티빙에서스트리밍",
[#모두의주방] 43년 만에 처음 듣는 말인데😂 초면에 사쿠라에게 냅다 칭찬받은 이태곤ㅋㅋㅋ | #티전드,mv3d1RyD91M,https://www.youtube.com/watch?v=mv3d1RyD91M,2025-09-26,https://i.ytimg.com/vi/mv3d1RyD91M/maxresdefault.jpg,1341.0,15.0,,15:18,918.0,tvN D ENT,UCsRIHt5FkbGc6cQtCxt-ufA,5230000.0,['Entertainment'],"['강호동', '곽동연', '모두의주방', '모두의주방4화', '모두의주방다시보기', '사쿠라', '이청아', '티비엔레전드', '티빙에서스트리밍', '티전드', '황광희']",https://www.youtube.com/@tvNDENT,"티빙에서 스트리밍 : https://tving.onelink.me/xHqC/30a78d6f

#티전드 #모두의주방 #tvN 

we’re :DIGGLE family

#티빙에서스트리밍",
[#모두의주방] 일본말이다😮 잔뜩 긴장한 사쿠라를 풀어준 곽동연의 일본어 인사👋 | #티전드,WwdvWWHlj7o,https://www.youtube.com/watch?v=WwdvWWHlj7o,2025-09-26,https://i.ytimg.com/vi/WwdvWWHlj7o/maxresdefault.jpg,728.0,7.0,,14:56,896.0,tvN D ENT,UCsRIHt5FkbGc6cQtCxt-ufA,5230000.0,['Entertainment'],"['강호동', '곽동연', '모두의주방', '모두의주방1화', '모두의주방다시보기', '사쿠라', '이청아', '티비엔레전드', '티빙에서스트리밍', '티전드', '황광희']",https://www.youtube.com/@tvNDENT,"티빙에서 스트리밍 : https://tving.onelink.me/xHqC/30a78d6f

#티전드 #모두의주방 #tvN 

we’re :DIGGLE family

#티빙에서스트리밍",
[#유퀴즈온더블럭] 아메리카노 공장 VS 사진 공장ㅋㅋㅋ 알바생이 말하는 감성 카페와 테이크아웃 전문점의 차이:커피:,e2bjMno6lZo,https://www.youtube.com/watch?v=e2bjMno6lZo,2025-09-26,https://i.ytimg.com/vi/e2bjMno6lZo/maxresdefault.jpg,835.0,4.0,1.0,16:48,1008.0,tvN D ENT,UCsRIHt5FkbGc6cQtCxt-ufA,5230000.0,['Entertainment'],"['YOUQUIZONTHEBLOCK', 'tvN 유퀴즈', '감성카페', '더벤티 브이로그', '롯데월드 알바', '메가커피알바', '명언제조기', '사내뷰공업', '알바 면접', '알바생 공감', '에버랜드 알바', '영화관 알바', '유재석', '유재석 조세호', '유퀴즈', '유퀴즈 감동', '유퀴즈 게스트', '유퀴즈 노가리', '유퀴즈 눈물', '유퀴즈 다시보기', '유퀴즈 레전드', '유퀴즈 레전드 모음', '유퀴즈 명언', '유퀴즈 몰아보기', '유퀴즈 배우', '유퀴즈 사투리', '유퀴즈 영화', '유퀴즈 운동선수', '유퀴즈 유재석', '유퀴즈 일반인', '유퀴즈 재미', '유퀴즈 조세호', '유퀴즈 퀴즈', '유퀴즈 풀버전', '유퀴즈 할머니', '유퀴즈온더블럭', '유퀴즈온더블럭 다시보기', '조세호', '카페 알바 공감', '카페알바', '카페알바브이로그', '투썸알바', '티빙에서스트리밍']",https://www.youtube.com/@tvNDENT,"티빙에서 스트리밍 : https://tving.onelink.me/xHqC/30a78d6f

#유퀴즈온더블럭 #유퀴즈 #유재석 #조세호
매주 수요일 저녁 8시 45분 tvN에서!

we’re :DIGGLE family

#티빙에서스트리밍",
[#식스센스2] 식스센스 : 시티투어2 미리보기?🤣 37도 날씨에 지석진 자리에만 엉뜨 켜놓은 유재석ㅋㅋ,tfTLwIZaLCI,https://www.youtube.com/watch?v=tfTLwIZaLCI,2025-09-26,https://i.ytimg.com/vi/tfTLwIZaLCI/maxresdefault.jpg,2445.0,18.0,2.0,18:44,1124.0,tvN D ENT,UCsRIHt5FkbGc6cQtCxt-ufA,5230000.0,['Entertainment'],"['고경표 미미', '미미', '미미 고경표', '미주', '버터삼겹살', '송은이', '송은이 유재석', '식센 미미', '식센시티투어', '식스센스', '식스센스 가짜', '식스센스 게스트', '식스센스 게임', '식스센스 고경표', '식스센스 다시보기', '식스센스 레전드', '식스센스 마피아', '식스센스 먹방', '식스센스 몰아보기', '식스센스 미니게임', '식스센스 미미', '식스센스 웃음참기', '식스센스 유재석', '식스센스 제시', '식스센스시티투어', '아이스크림떡볶이', '오나라', '유재석', '유재석 송은이', '유재석 예능', '이상엽', '전소민', '제시', '조세호', '지석진', '추리', '추리예능', '티빙에서스트리밍', '핑계고']",https://www.youtube.com/@tvNDENT,"티빙에서 스트리밍 : https://tving.onelink.me/xHqC/30a78d6f

#식스센스2 #유재석 #오나라 #전소민 #제시 #미주 #이상엽

we’re :DIGGLE family

#티빙에서스트리밍",
인사드립니다 행님! 26신인의 살아있는 소개서! (ft.부산 사투리 명대사) #바람 #응답하라1997 #친구,_NaYm9Sb6N0,https://www.youtube.com/watch?v=_NaYm9Sb6N0,2025-09-23,https://i.ytimg.com/vi/_NaYm9Sb6N0/maxresdefault.jpg,54319.0,2155.0,232.0,13:49,829.0,Giants TV,UCAZQZdSY5_YrziMPqXi-Zfw,365000.0,['Sports'],"['롯데자이언츠', '자이언츠', '자이언츠tv', '자이언츠티비', '자이언츠TV', '롯데자이언츠TV', '롯데', '부산롯데', 'lotte', 'giants', '사직야구장', '사직구장', 'kbo', '누리', '아라', '윈지', 'lottegiants']",https://www.youtube.com/@giantstv,"00:00 1라운드 동산고 투수 신동건
01:16 2라운드 한일장신대 투수 박정민
02:38 3라운드 부산고 내야수 이서준
03:43 4라운드 덕수고 투수 김화중
04:54 5라운드 휘문고 외야수 김한홀
06:24 6라운드 성남고 투수 김한결
07:27 7라운드 유신고 투수 이준서
08:42 8라운드 물금고 투수 남해담
10:05 9라운드 경남고 포수 정문혁
11:10 10라운드 광주제일고 내야수 이로화
12:14 11라운드 장충고 투수 김현수
13:31 광주동성 VS 광주제일
13:42 유신고 선배의 한마디",
“롯데 잘 어울려?” 지명 직후 1라운더의 속마음 엿보기 #신동건,H-P4vn4bTIk,https://www.youtube.com/watch?v=H-P4vn4bTIk,2025-09-22,https://i.ytimg.com/vi/H-P4vn4bTIk/maxresdefault.jpg,57836.0,2184.0,125.0,10:23,623.0,Giants TV,UCAZQZdSY5_YrziMPqXi-Zfw,365000.0,['Sports'],"['롯데자이언츠', '자이언츠', '자이언츠tv', '자이언츠티비', '자이언츠TV', '롯데자이언츠TV', '롯데', '부산롯데', 'lotte', 'giants', '사직야구장', '사직구장', 'kbo', '누리', '아라', '윈지', 'lottegiants']",https://www.youtube.com/@giantstv,"00:00 근데 왜 나만 마이크를..? ""1라운더는 무슨 말을 할까?""
00:21 긴장감이 감돌았던 드래프트 현장
00:25 롯동건 지명!
00:56 동건 MIC ON
01:16 롯데 잘 어울려요? (행-복)
01:27 아버지의 마음..
01:58 계속되는 지명
02:37 우리도 엄마가 올라갈 걸...
03:02 나도 벌크업 예정
03:20 첫 사인을 망친 동건
03:31 1라운드 마지막 지명
04:32 2라운드 지명 시간, 나의 동기는 누가 될까..?
04:41 ""0o0..."" 한일장신대 투수 박정민 지명
04:51 ""서준이 잘해요.."" 부산고 내야수 이서준 지명
05:01 아마야구 박사
05:15 ""화중이랑 친해요"" 덕수고 투수 김화중 지명
05:30 아버지에게 롯데 선배들 소개
05:47 긴장감에 화장실 가고 싶음
06:09 ""형은 부산으로 갈게""
06:43 아직도 꿈만 같음
07:03 드래프트 종료! 쏟아지는 축하
07:48 이제는 롯데맨으로 출발
08:35 동건의 예상 지명 순서?
08:52 계속되는 축하
09:47 청대 동기들과의 만남
10:05 살면서 처음 머리에 스프레이 뿌렸다는 동건",
다시 뛰기 시작한 롯데의 심장 #승리 #원정덕밍,TKSPkSxh5P4,https://www.youtube.com/watch?v=TKSPkSxh5P4,2025-09-19,https://i.ytimg.com/vi_webp/TKSPkSxh5P4/maxresdefault.webp,111521.0,3854.0,327.0,12:42,762.0,Giants TV,UCAZQZdSY5_YrziMPqXi-Zfw,365000.0,['Sports'],"['롯데자이언츠', '자이언츠', '자이언츠tv', '자이언츠티비', '자이언츠TV', '롯데자이언츠TV', '롯데', '부산롯데', 'lotte', 'giants', '사직야구장', '사직구장', 'kbo', '누리', '아라', '윈지', 'lottegiants']",https://www.youtube.com/@giantstv,"00:00 시즌 마지막 창원 원정
00:10 경기 전 훈련
00:45 나균안 불펜 피칭
01:08 오늘의 파이팅
01:23 1회 말
02:14 3회 초
02:56 고승민 타석 1:0
03:22 윤동희 투런 홈런 3:0
03:41 4회 초
04:14 황성빈 3루타 4:0
04:39 5회 초
05:09 전민재 적시타 6:0
05:32 6회 초 고승민 적시타 7:0
06:17 캡틴의 복귀 홈런 10:0
07:04 7회 초
07:23 빠삐 적시타! 11:1
08:27 호준의 내야안타 12:1
08:53 8회 초
09:15 빠삐 타석 13:1
09:42 최항 적시타 14:1
10:05 이호준 2타점 16:1
10:42 손호영 적시타 17:1
11:08 9회 초_한태양 솔로 홈런 18:2
11:53 9회 말
12:14 경기 종료
12:23 아웃트로",
내가 누군지 똑똑히 보여줄게...! #고요속의외침 #롯데리아,t6pTjL-ikos,https://www.youtube.com/watch?v=t6pTjL-ikos,2025-09-19,https://i.ytimg.com/vi/t6pTjL-ikos/maxresdefault.jpg,163686.0,5900.0,469.0,13:39,819.0,Giants TV,UCAZQZdSY5_YrziMPqXi-Zfw,365000.0,['Sports'],"['롯데자이언츠', '자이언츠', '자이언츠tv', '자이언츠티비', '자이언츠TV', '롯데자이언츠TV', '롯데', '부산롯데', 'lotte', 'giants', '사직야구장', '사직구장', 'kbo', '누리', '아라', '윈지', 'lottegiants']",https://www.youtube.com/@giantstv,"00:00 7월 지스타의 주인공 동혁!
00:09 동혁이 특별히 준비한 선물
01:14 본격 낯가림 없는 선물 적립 게임 (고요 속의 외침 with 태양, 동희, 호준)
01:39 1 ROUND 동혁 & 호준
03:29 ??? 몰라요...?
03:38 2 ROUND 동혁 & 태양
05:36 3 ROUND 동혁 & 동희
06:16 #추사랑 #추성훈 선배님..?(????)
07:38 번외 게임, 동혁이 문제 설명
07:51 번외 게임 1R 동희 & 동혁
09:50 번외 게임 2R 태양 & 호준
11:58 무너진 키스톤 콤비…
12:16 자티비 이벤트!",
"""울 뻔했어요"" 롯데만을 외치던 소년이 롯데에 지명되다!",vanj1eFyEqY,https://www.youtube.com/watch?v=vanj1eFyEqY,2025-09-18,https://i.ytimg.com/vi/vanj1eFyEqY/maxresdefault.jpg,158071.0,4163.0,273.0,10:24,624.0,Giants TV,UCAZQZdSY5_YrziMPqXi-Zfw,365000.0,['Sports'],"['롯데자이언츠', '자이언츠', '자이언츠tv', '자이언츠티비', '자이언츠TV', '롯데자이언츠TV', '롯데', '부산롯데', 'lotte', 'giants', '사직야구장', '사직구장', 'kbo', '누리', '아라', '윈지', 'lottegiants']",https://www.youtube.com/@giantstv,"00:00 롯데자이언츠의 새로운 가족이 탄생는 날!
00:15 롯데의 1라운드 지명🔥
00:39 1라운더 동건의 소감
01:22 롯데의 2라운드 지명🔥
01:28 롯데의 4라운드 지명🔥
02:09 드래프트 지명 완료!
02:17 스카우트 팀장 인터뷰
03:06 짝짝이 선물받는 얼라들
03:45 김화중 인터뷰
04:02 롯데팬으로 유명했던 화중
04:37 New 덕수즈
05:36 긍정맨 화중😊
05:62 신동건 인터뷰
06:20 성공적인 소감의 비결
06:57 벌써 팀 컬러에 녹아든 동건
08:19 이런 얼라는 처음…
09:18 사인볼 비하인드
10:02 선배님 계신데…",
"[ENG] 고3 커플 사이에서 가짜 고3 커플 찾기 (feat. 공명,신은수) | PIXID",6nLP8-9nAtM,https://www.youtube.com/watch?v=6nLP8-9nAtM,2025-08-29,https://i.ytimg.com/vi_webp/6nLP8-9nAtM/maxresdefault.webp,724693.0,11241.0,207.0,20:32,1232.0,Pixid,UCOOKj-kWvrsK8CDfHZTw9lw,769000.0,['Entertainment'],"['픽시드', 'pixid', '어몽어스', '카톡', '단톡방', 'AmongUs', '고3', '고등학생', '고등학생 커플', '커플', '연애', '신은수', '공명', '고백의역사', '넷플릭스']",https://www.youtube.com/@Pixid,"“지금부터 내가 고3이 돼볼게…얍!”
New 고3(?) 커플 공명&신은수가 찾아왔다!

교복을 입는 마지막 1년!
풋풋한 연애에 빠진 고3 학생들 사이에서

가짜 고3 커플은 들키지 않을 수 있을까?
=======================================
🚨9월 올영 세일 소식!
 스킨푸드 당근패드가 무려 최대 42% 할인 중이라구요?!🥕🔥

 1+1 같은 꿀구성 기획세트까지 있으니까, 놓치면 손해! (~9/4)
👉https://vo.la/n0VU7n

#pixid #어몽어스 #스킨푸드 #당근패드 #올리브영 #공명 #신은수 #고백의역사
#고3 #커플

*일반인 출연자에 대한 지나친 비방 및 인신공격성 댓글은 관리자에 의해 삭제될 수 있습니다. 
💌 출연/비즈니스 문의 : pixid@versework.co.kr",
[ENG/CHN] 외국인 유학생 사이 숨은 가짜 유학생 찾기 (feat. aespa 닝닝) | PIXID,rZQFsYLnmmc,https://www.youtube.com/watch?v=rZQFsYLnmmc,2025-07-10,https://i.ytimg.com/vi_webp/rZQFsYLnmmc/maxresdefault.webp,941692.0,22859.0,916.0,22:40,1360.0,Pixid,UCOOKj-kWvrsK8CDfHZTw9lw,769000.0,['Entertainment'],"['픽시드', 'pixid', '어몽어스', '카톡', '단톡방', 'AmongUs', 'aespa', '에스파', '닝닝', '유학생', '외국인 유학생', '중국인', '한국인', 'dirtywork', '카리나', '윈터', '인도', '러시아', '몽골', '중국', '서강대', '중앙대', '대학생', '교환학생', '이화여대', '삼육대', '지젤']",https://www.youtube.com/@Pixid,"🇮🇳🇨🇳🇨🇳🇷🇺🇲🇳
각국에서 한국으로 온 유학생 총출동!

한국 대학 생활에 완벽 적응한 외국인 유학생들과
그 사이에 숨은 K-idol 10년 짬바 에스파 닝닝

과연 들키지 않을 수 있을까…?
=======================================
노모어피자 일일 알바생 닝닝 등장!!

노모어피자의 쫄깃한 치즈처럼
심장도 쫄깃~해지는 가짜 유학생 찾기..!👤
과연 닝닝이는 들키지 않고 무사할 수 있을까요??

""완전 개꿀맛! 햇맛! JMT!""
유학생들이 감동한 닝닝의 깜짝 선물까지🎁

이렇게 맛있는 피자.. 어디서 먹지??🧐
그래서 준비했습니다.

🎉 노모어피자 전용 앱 출시! 🎉
지금 바로 다운로드 받고 맛있는 피자를 즐겨보세요!🍕

구글 플레이 : https://url.kr/yrij6j
앱스토어 : https://url.kr/2tcz31

#pixid #어몽어스 #nomorepizza #노모어피자 #aespa #에스파 #닝닝
#단톡방 #유학생

*일반인 출연자에 대한 지나친 비방 및 인신공격성 댓글은 관리자에 의해 삭제될 수 있습니다. 
💌 출연/비즈니스 문의 : pixid@versework.co.kr",
[ENG/JPN] 케이팝 고인물 오타쿠가 여자 배구 덕질하는 법 | TXT(투모로우바이투게더) 수빈 | 세븐틴 승관 | 최애의 최애,TJURl7El8UY,https://www.youtube.com/watch?v=TJURl7El8UY,2025-05-29,https://i.ytimg.com/vi/TJURl7El8UY/maxresdefault.jpg,1213990.0,71488.0,2600.0,35:48,2148.0,Pixid,UCOOKj-kWvrsK8CDfHZTw9lw,769000.0,['Entertainment'],"['최애의최애', '최최', '최수빈', '수빈', 'TXT', '투모로우바이투게더', '투바투', 'TOMORROWXTOGETHER', '오타쿠발표회', 'K-POP', '케이팝', '아이돌', '세븐틴', 'seventeen', '승관', '부승관', '여자 배구', '배구', '네트', '메가왓티', '메가', '메가왓티 퍼티위', '스포츠', '야구', '축구', '김연경', 'Megawati Pertiwi']",https://www.youtube.com/@Pixid,"#최애의최애 #승관 #세븐틴 #seventeen #수빈 #투모로우바이투게더 #txt 

어느덧 다가온 이번 학기 마지막 최애 발표회…🥹
그 주인공은 K-POP 부교수라 불리는 세븐틴 승관!
근데 주제가… 여자 배구라고?

“배구는 너무 초면인데…”
케이팝러버 수빈이 약~간 아쉬워하려던 찰나
승관이(a.k.a 부교수)만의 1:1 맞춤 영업 방식으로
여자 배구를 정신없이 떠먹여 주는데…?

K-POP을 곁들인 여자 배구 발표회는
수빈의 마음을 사로잡을 수 있을까?

00:00 오늘의 발표자 미리보기
04:28 🏐배구란 무엇인가?🏐
06:54 K-POP을 곁들인 여자 배구팀 소개
08:28 나의 최애 구단 정.관.장
13:01 여자 배구 덕질 연대기
19:53 승관장 레드스파크스(feat. 세븐틴, 투바투)
24:54 최애 선수 메가왓티 퍼티위 등장!
30:07 배구 쪽지 시험
33:21 최최 시즌2를 마치며…

💖최애의 최애💖
💖매주 목요일 오후 7시💖

#수빈 #최애의최애 #픽시드 #투모로우바이투게더 #txt  
------------------------------------------------------------------------------------------------------------------
💙메이크업샵 쌤이 추천하는! 아이돌 애착로션💙
여름에도 놓칠 수 없쥬! 민감피부 보습로션
#일리윤 세라마이드 아토 로션 만나러ㄱㄱ
https://abit.ly/favorites_illiyoon",
[ENG/JPN] 데이트 5번 이상 해본 사람 모솔이다 vs 아니다… 27년 모솔이 정리한 모솔 계급 | TXT(투모로우바이투게더) 수빈 | 찰스엔터 | 최애의 최애,3w0yxaYieUs,https://www.youtube.com/watch?v=3w0yxaYieUs,2025-05-22,https://i.ytimg.com/vi/3w0yxaYieUs/maxresdefault.jpg,1670494.0,87466.0,2300.0,35:49,2149.0,Pixid,UCOOKj-kWvrsK8CDfHZTw9lw,769000.0,['Entertainment'],"['최애의최애', '최최', '최수빈', '수빈', 'TXT', '투모로우바이투게더', '투바투', 'TOMORROWXTOGETHER', '오타쿠발표회', 'K-POP', '케이팝', '아이돌', '배우', '찰스엔터', '찰스', '연애', '사랑', '만남', '이별', '플러팅', '데이트', '연애고수', '모솔', '질투', '연상녀', '연하남', '뽀뽀', '키스', '모솔기준', '이상형', '월간데이트', '하이보이즈', '탑키', '디아이', 'DI', 'TOPKEY', 'HIGHBOYS', '그날이오면']",https://www.youtube.com/@Pixid,"#최애의최애 #찰스엔터 #수빈 #투모로우바이투게더 #txt 

오직 데이트만으로 전 국민을 설레게 한
연애 동아리 회장 찰스엔터가 최애대학교를 찾아왔다!

연애? 사랑? 질투?
이 모든 게 어려운 수빈을 위해
자신이 연마한 모든 기술을 전수해 주는데…

27년 차 모솔의 가르침을 받은 수빈은
사랑에 눈뜰 수 있을까?

00:00 오늘의 발표자 미리보기
05:39 발표 시작
06:50 모솔의 기준
09:04 사랑이란?
09:48 사랑에 눈을 번쩍 뜬 계기
12:19 연애 연대기
20:33 찰스의 필승 플러팅
26:24 데이트 A to Z 
31:53 실전 데이트
35:21 다음 발표자 스포

💖최애의 최애💖
💖매주 목요일 오후 7시💖

#수빈 #최애의최애 #픽시드 #투모로우바이투게더 #txt",
[ENG/JPN] SM 연습생 출신 00학번 케이팝 덕후 vs 하이브 00년생 케이팝 현역 아이돌 | TXT(투모로우바이투게더) 수빈 | 김지훈 | 최애의 최애,DoYoX6z0GYs,https://www.youtube.com/watch?v=DoYoX6z0GYs,2025-05-15,https://i.ytimg.com/vi/DoYoX6z0GYs/maxresdefault.jpg,1158819.0,57509.0,1700.0,33:50,2030.0,Pixid,UCOOKj-kWvrsK8CDfHZTw9lw,769000.0,['Entertainment'],"['최애의최애', '최최', '최수빈', '수빈', 'TXT', '투모로우바이투게더', '투바투', 'TOMORROWXTOGETHER', '오타쿠발표회', 'K-POP', '케이팝', '아이돌', '배우', '김지훈', '박남정', '현진영', '키키', '이즈나', '하츠투하츠', 'KiiiKiii', '에스파', '아이브', 'aespa', 'ive', '빅뱅', 'bigbang', 'hearts2hearts', '나니가스키', '엔딩요정', '귀궁', '김지훈 배우', '00년생', '00학번']",https://www.youtube.com/@Pixid,"#최애의최애 #김지훈 #수빈 #투모로우바이투게더 #TXT

교수님 안녕하십니까!
(….)
………?

기대하던 K-POP 발표회에 나타난
교수님 바이브의 00학번 대학생(???) 김지훈

예상외인 인물의 등장으로
약…간 실망스러워하는 순간
“박남정, GOD, 빅뱅, 에스파, 키키…”
어느새 K-POP의 역사를 줄줄 읊기 시작하는데…?

매주 음악 방송을  본방사수하는
K-POP 고인물의 발표회가 시작된다!

00:00 오늘의 발표자 미리보기
06:32 발표 시작
07:45 K-POP 입덕 계기
10:13 초기 SM 아이돌 연습생 썰 푼다
15:25 0세대~5세대 K-POP 연대기
21:34 나의 최애 아이돌
25:19 K-아이돌에 대한 모든 것
30:51 공공즈(?)의 나니가 스키♡ 챌린지
33:01 다음 발표자 스포

💖최애의 최애💖
💖매주 목요일 오후 7시💖

#수빈 #최애의최애 #픽시드 #투모로우바이투게더 #txt 
------------------------------------------------------------------------------------------------------------------
탐스가 준비한 탐스러운 이벤트🍇🍏
싱그러운 과일 풍미를 더해 돌아온 탐스가 싱싱함을 제대로 전하기 위해 팝업을 오픈합니다💖
탐스는 물론, 귀염뽀짝 굿즈와 다양한 간식까지 드리는 탐스러운 탐스 팝업으로 얼른 놀러 오세요!

✔️팝업 장소: 광장시장 365일장
✔️팝업 기간: 5월 16일 (금) ~ 6월 1일 (일) *5월 25일 일요일은 휴무래요!
✔️팝업 안내 및 사전 예약 링크: https://popga.co.kr/popup/2689?utm_source=online&utm_medium=share-button",
"AI도 인정한 불꽃야구 에이스, 유희관?!",CyWQTemEfdM,https://www.youtube.com/watch?v=CyWQTemEfdM,2025-09-25,https://i.ytimg.com/vi/CyWQTemEfdM/maxresdefault.jpg,2640.0,163.0,43.0,14:03,843.0,유희관희유,UCwk8cQCa3Bo5nkqqI-S2hbA,212000.0,['Sports'],"['유희관', '유희관희유', '두산 베어스', '롯데 자이언츠', '삼성 라이온즈', '키움 히어로즈', '한화 이글스', 'KT 위즈', 'LG 트윈스', 'NC 다이노스', 'SSG 랜더스', '기아 타이거즈', '챗GPT', '챗지피티', 'AI', '인공지능', 'AI친구', '인공지능친구', '챗지피티 대화', '챗지피티 음성 대화', '친구만들기', '새친구', '불꽃야구', '에이스', 'KBO', 'KBO 순위', 'MVP', '올해의 MVP', '이재원', '케이시켈리', '임찬규', '유희관희유 임찬규']",https://www.youtube.com/@yooheekwanheeyoo,"희꿍이 여러분
안녕하세유~ 유희관희유~😁😁😁

사는게 바쁜 요즘, 핫한 AI가 있다고 해서
친구가 되어보고자 이 자리에 모셔봤는데..

시작부터 웬걸?!
채널주인인 저보다도 말 많은 이 친구,
다양한 성격만큼 킹받는 포인트들도 다 달라서
저 진짜 현타 올 뻔 했지 뭐희유~🤦‍🤦‍🤦‍

하지만 이 킹받는 AI친구에게도 보는 눈은 있다?!
이 친구가 뽑은 불꽃야구의 에이스,
그리고 올해의 KBO 순위와 MVP는 과연 누구일까요?!
영상 속 AI친구에게 여러분이 킹받은 순간은
언제였는지 댓글로 달아주희유~😉😉😉

#유희관 #유희관희유 #AI친구 #챗GPT #AI
#인공지능 #킹받네 #불꽃야구 #KBO #MVP",
167cm에 구속이 153km?! 에스콘 필드에서 오타니 후배 경기 직관한 후기｜KBO 흥행단장｜닛폰햄 파이터스 에스콘 필드 투어,cuBihrYQWMw,https://www.youtube.com/watch?v=cuBihrYQWMw,2025-09-18,https://i.ytimg.com/vi/cuBihrYQWMw/maxresdefault.jpg,39166.0,316.0,155.0,28:48,1728.0,유희관희유,UCwk8cQCa3Bo5nkqqI-S2hbA,212000.0,['Sports'],"['유희관', '유희관희유', '에스콘필드', '닛폰햄파이터스', '지바롯데', '일본', '여행', '일본여행', '홋카이도', '홋카이도여행', '브이로그', '여행브이로그', '오타니', '다르빗슈', '파이어볼러', '일본야구', '두산 베어스', 'LG 트윈스', '삼성 라이온즈', 'SSG 랜더스', '롯데 자이언츠', '한화 이글스', 'NC 다이노스', '키움 히어로즈', 'KT 위즈', '기아 타이거즈', '한일드림플레이어즈', '김태균', '신조감독', '트레이힐만', '기요미야', '레이예스', '레예스', '이승엽', '이대은', '김성근']",https://www.youtube.com/@yooheekwanheeyoo,"희꿍이 여러분
안녕하세유~ 유희관희유~😁😁😁

오늘은 KBO 흥행단장 특별편, 닛폰햄 파이터스
에스콘 필드 투어 2편으로 돌아왔희유~⚾⚾⚾

NPB를 직관하러 온건 사실 이번이 처음인데요,
오타니, 다르빗슈 선수 후배들의 구속이
평균 150km대라니.. 이게 맞나요..??~😂😂😂
심지어 167cm NPB 최단신 선수의 구속이 153km라니..
하체의 중요성을 새삼 깨달은 경기였습니다

KBO와 달리 테이블석이나 응원석이 없는 건
다소 낯설었지만, 손과 몸을 많이 쓰고 관람객의
참여를 유도하는 일본만의 응원문화는 꽤 신선했답니다

이번 에스콘 필드 투어 영상을 보면서
희꿍이 여러분들은 어떤 점이 새로웠고,
또 신기했는지 댓글로 많이 남겨주희유~😉😉😉

〈KBO 흥행단장 닛폰햄 파이터스 에스콘 필드 투어 감상평 이벤트 📖〉
✅ 참여 방법 | ① 유희관희유 채널 구독💗 ② 영상 감상평을 댓글로 달아주세요!
✅ 이벤트 기간 | 2025년 9월 11일 ~ 9월 25일
✅ 당첨자 발표 | 2025년 10월 1일 (유희관희유 커뮤니티)

🎁 경품 소개
닛폰햄 파이터스 유니폼 XL [추첨 1명]
닛폰햄 파이터스 모자 [추첨 1명]
닛폰햄 파이터스 티셔츠 L [추첨 1명]
닛폰햄 파이터스 티셔츠 M [추첨 1명]
닛폰햄 파이터스 에코백 [추첨 1명]
닛폰햄 파이터스 인형 [추첨 1명]
닛폰햄 파이터스 동전지갑 [추첨 1명]
닛폰햄 파이터스 머그컵 [추첨 1명]

희관이형이 반한 에스콘 필드 투어 예약하기⚾⚾⚾
[야구홀릭] 북해도 3일, 2025 한일 드림 플레이어즈 플래티넘 패키지
- https://travel.interpark.com/tour/goods?goodsCd=25112911139
[야구홀릭] 북해도 3일, 2025 한일 드림 플레이어즈 골드 패키지
- https://travel.interpark.com/tour/goods?goodsCd=25112911127


#유희관 #유희관희유 #에스콘필드 #닛폰햄파이터스
#지바롯데 #일본 #여행 #일본여행 #브이로그
#홋카이도 #오타니 #다르빗슈 #파이어볼러",
